Organism_Name,Group name,Domain/Realm name,Kingdom name,Phylum name,Class name,Order name,Family name,Genus name,Species taxid,acc,query,tar_tco,full_e_tco,full_score_tco,full_bias_tco,dom_e_tco,dom_score_tco,dom_bias_tco,tar_RAPTOR,full_e_RAPTOR,full_score_RAPTOR,full_bias_RAPTOR,dom_e_RAPTOR,dom_score_RAPTOR,dom_bias_RAPTOR,ProteinPresence
Saccharomyces cerevisiae PE-2,NA,NA,NA,NA,NA,NA,NA,NA,1220494,GCA_905220325.1,PTHR12848.orig.30.pir,CAF1609603.1,8.6e-118,393.2,63.3,1.8e-117,392.1,63.3,CAF1579748.1,0,1423.5,18.8,0,1423.1,18.8,TCO and RAPTOR
Alternaria atra,ascomycete fungi,Eukaryota,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,119953,GCA_907166805.1,PTHR12848.orig.30.pir,CAG5142133.1,2e-8,33.3,3.7,2e-8,33.3,3.7,CAG5177880.1,0,1515.5,1.1,0,1515,1.1,TCO and RAPTOR
Paraglomus brasilianum,glomeromycetes,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Paraglomerales,Paraglomeraceae,Paraglomus,144538,GCA_910592345.1,PTHR12848.orig.30.pir,CAG8596192.1,8.7e-10,37.8,5.4,9.9e-10,37.6,5.4,CAG8478181.1,0,1417.2,1.1,0,1412.1,1.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_932563355.1,PTHR12848.orig.30.pir,CAH1833450.1,2.8e-116,388.1,63,6.099999999999999e-116,387,63,CAH1830440.1,0,1417.9,19.3,0,1417.5,19.3,TCO and RAPTOR
[Candida] jaroonii,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Yamadazyma,467808,GCA_943733655.1,PTHR12848.orig.30.pir,CAH6722470.1,1.4e-9,36.1,60.5,4.3e-8,31.2,4.3,CAH6722215.1,0,1397.1,3.5,0,1396.7,3.5,TCO and RAPTOR
Saccharomyces eubayanus,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,1080349,GCA_946405395.1,PTHR12848.orig.30.pir,CAI1751275.1,3.8e-118,394.4,55.7,1.1999999999999999e-117,392.8,55.7,CAI1736749.1,0,1400.1,18.6,0,1399.7,18.6,TCO and RAPTOR
Saccharomyces eubayanus,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,1080349,GCA_946408725.1,PTHR12848.orig.30.pir,CAI1786044.1,3.8e-118,394.4,55.7,1.1999999999999999e-117,392.8,55.7,CAI1770543.1,0,1400.1,18.6,0,1399.7,18.6,TCO and RAPTOR
Saccharomyces mikatae IFO 1815,NA,NA,NA,NA,NA,NA,NA,NA,226126,GCA_947241705.1,PTHR12848.orig.30.pir,CAI4038939.1,6.8e-115,383.6,64.4,6.8e-115,383.6,64.4,CAI4039559.1,0,1397.7,14.4,0,1397.3,14.4,TCO and RAPTOR
Saccharomyces kudriavzevii IFO 1802,NA,NA,NA,NA,NA,NA,NA,NA,226230,GCA_947243775.1,PTHR12848.orig.30.pir,CAI4052966.1,2.9999999999999997e-118,394.7,55.4,2.9999999999999997e-118,394.7,55.4,CAI4064136.1,0,1411.9,18.4,0,1411.4,18.4,TCO and RAPTOR
Saccharomyces kudriavzevii ZP591,NA,NA,NA,NA,NA,NA,NA,NA,1165456,GCA_947243785.1,PTHR12848.orig.30.pir,CAI4052961.1,2.5e-118,395,55.1,2.5e-118,395,55.1,CAI4064133.1,0,1408.8,19.2,0,1408.4,19.2,TCO and RAPTOR
Saccharomyces uvarum,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,230603,GCA_947243795.1,PTHR12848.orig.30.pir,CAI4054204.1,2.1e-118,395.2,58.4,7e-118,393.5,58.4,CAI4053617.1,0,1408,19.1,0,1407.6,19.1,TCO and RAPTOR
Saccharomyces uvarum,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,230603,GCA_947243805.1,PTHR12848.orig.30.pir,CAI4052670.1,1.5999999999999996e-120,402.2,60.3,3.299999999999999e-120,401.1,60.3,CAI4052156.1,0,1403.5,18.8,0,1403.1,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369765.1,PTHR12848.orig.30.pir,CAI4819084.1,1.4e-117,392.6,63.4,2.8e-117,391.5,63.4,CAI4517500.1,0,1420.9,19.3,0,1420.5,19.3,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369785.1,PTHR12848.orig.30.pir,CAI4752046.1,2.1e-117,392,64.4,4.5e-117,390.9,64.4,CAI4523193.1,0,1421.2,19,0,1420.8,19,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369795.1,PTHR12848.orig.30.pir,CAI4761438.1,6.9e-117,390.2,63.1,1.4999999999999999e-116,389.1,63.1,CAI4519819.1,0,1417.4,18.9,0,1417,18.9,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369855.1,PTHR12848.orig.30.pir,CAI4793135.1,6.799999999999999e-119,396.8,57.7,1.2e-118,396,57.7,CAI4510427.1,0,1421.4,19.5,0,1421,19.5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369865.1,PTHR12848.orig.30.pir,CAI4821805.1,1.3e-117,392.6,63.2,2.4999999999999996e-117,391.7,63.2,CAI4535040.1,0,1420.1,18.7,0,1419.7,18.7,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369885.1,PTHR12848.orig.30.pir,CAI4807852.1,8.5e-118,393.2,63.3,1.8e-117,392.1,63.3,CAI4522408.1,0,1420.8,18.8,0,1420.4,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369935.1,PTHR12848.orig.30.pir,CAI4832593.1,5.3e-118,393.9,62.6,1.0999999999999999e-117,392.9,62.6,CAI4533146.1,0,1420.9,19.3,0,1420.5,19.3,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369955.1,PTHR12848.orig.30.pir,CAI4795937.1,8.6e-118,393.2,63.3,1.8e-117,392.1,63.3,CAI4515219.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947369975.1,PTHR12848.orig.30.pir,CAI4827466.1,1.3e-117,392.7,63.1,2.3e-117,391.8,63.1,CAI4532991.1,0,1418.2,19.1,0,1417.8,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370025.1,PTHR12848.orig.30.pir,CAI4821316.1,2.8000000000000003e-118,394.8,64,5.9999999999999995e-118,393.7,64,CAI4522460.1,0,1420.9,19.1,0,1420.6,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370145.1,PTHR12848.orig.30.pir,CAI4525910.1,1.1999999999999999e-117,392.7,62.9,2.6e-117,391.6,62.9,CAI4561778.1,0,1419.8,19.4,0,1419.4,19.4,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370175.1,PTHR12848.orig.30.pir,CAI4800437.1,1.5e-117,392.5,64,3.0999999999999998e-117,391.4,64,CAI4521627.1,0,1420.1,19.5,0,1419.7,19.5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370185.1,PTHR12848.orig.30.pir,CAI4793533.1,7.8e-118,393.4,62.2,1.6999999999999998e-117,392.3,62.2,CAI4524017.1,0,1423.6,18.6,0,1423.2,18.6,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370195.1,PTHR12848.orig.30.pir,CAI4792688.1,1.0999999999999999e-116,389.6,65.6,2.1e-116,388.7,65.6,CAI4545461.1,0,1420.9,18.8,0,1420.5,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370215.1,PTHR12848.orig.30.pir,CAI4830129.1,6.100000000000001e-118,393.7,62.3,1.1999999999999999e-117,392.7,62.3,CAI4477814.1,0,1419.3,19.3,0,1418.9,19.3,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370245.1,PTHR12848.orig.30.pir,CAI4824373.1,8.7e-118,393.2,63.3,1.9e-117,392.1,63.3,CAI4535808.1,0,1423.6,18.6,0,1423.2,18.6,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370255.1,PTHR12848.orig.30.pir,CAI4814057.1,2e-117,392,64,4.2e-117,390.9,64,CAI4526832.1,0,1420.2,18.7,0,1419.8,18.7,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370275.1,PTHR12848.orig.30.pir,CAI4808054.1,1e-116,389.7,65.6,2e-116,388.7,65.6,CAI4521524.1,0,1419.8,18.8,0,1419.4,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370305.1,PTHR12848.orig.30.pir,CAI4840839.1,8.7e-118,393.2,63.3,1.9e-117,392.1,63.3,CAI4544299.1,0,1423.5,18.8,0,1423.1,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370325.1,PTHR12848.orig.30.pir,CAI4835945.1,2.9999999999999997e-116,388.1,64.9,6.4e-116,387,64.9,CAI4528477.1,0,1418.8,19.2,0,1418.4,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370345.1,PTHR12848.orig.30.pir,CAI4821155.1,1.1999999999999999e-117,392.8,62.9,2.4999999999999996e-117,391.7,62.9,CAI4527600.1,0,1418.6,19,0,1418.2,19,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370365.1,PTHR12848.orig.30.pir,CAI4827147.1,4.2e-117,390.9,65.3,8.5e-117,389.9,65.3,CAI4541433.1,0,1419.9,19.3,0,1419.5,19.3,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370435.1,PTHR12848.orig.30.pir,CAI4821480.1,6.4e-118,393.6,62.4,1.4e-117,392.5,62.4,CAI4532503.1,0,1418.7,18.4,0,1418.3,18.4,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370445.1,PTHR12848.orig.30.pir,CAI4834393.1,8e-117,390.1,62.8,1.7e-116,389,62.8,CAI4539624.1,0,1421.4,19.2,0,1421,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370465.1,PTHR12848.orig.30.pir,CAI4821033.1,8.5e-118,393.2,63.3,1.8e-117,392.1,63.3,CAI4482457.1,0,1420.3,19.1,0,1419.9,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370495.1,PTHR12848.orig.30.pir,CAI4853140.1,1.4e-117,392.6,63.4,2.8e-117,391.5,63.4,CAI4549111.1,0,1420.8,19.3,0,1420.4,19.3,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370505.1,PTHR12848.orig.30.pir,CAI4819982.1,1.3e-117,392.7,63.1,2.3e-117,391.8,63.1,CAI4538542.1,0,1418.2,19.1,0,1417.8,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370535.1,PTHR12848.orig.30.pir,CAI4846192.1,1.8e-117,392.2,63.9,3.8e-117,391.1,63.9,CAI4537483.1,0,1420.9,18.8,0,1420.5,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370585.1,PTHR12848.orig.30.pir,CAI4856161.1,8.7e-118,393.2,63.3,1.9e-117,392.1,63.3,CAI4550816.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370645.1,PTHR12848.orig.30.pir,CAI4852080.1,1.1999999999999999e-117,392.7,63.1,2.6999999999999997e-117,391.6,63.1,CAI4550118.1,0,1418.7,19.9,0,1418.3,19.9,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370665.1,PTHR12848.orig.30.pir,CAI4562707.1,9.3e-118,393.2,63.3,2e-117,392.1,63.3,CAI4597559.1,0,1421.4,18.8,0,1421,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370695.2,PTHR12848.orig.30.pir,CAI5338478.1,2.8000000000000003e-118,394.8,61.6,5.9e-118,393.8,61.6,CAI5285871.1,0,1423.5,18.8,0,1423.1,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370705.1,PTHR12848.orig.30.pir,CAI4845858.1,1.5e-117,392.5,64,3.0999999999999998e-117,391.4,64,CAI4548051.1,0,1420.1,19.5,0,1419.7,19.5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370715.1,PTHR12848.orig.30.pir,CAI4818510.1,2e-117,392,64,4.2e-117,390.9,64,CAI4531941.1,0,1420.9,18.8,0,1420.5,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370785.1,PTHR12848.orig.30.pir,CAI4801587.1,1.1999999999999999e-117,392.7,63.1,2.6999999999999997e-117,391.6,63.1,CAI4534224.1,0,1418.7,19.9,0,1418.3,19.9,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370805.1,PTHR12848.orig.30.pir,CAI4814713.1,8.6e-118,393.2,63.3,1.8e-117,392.1,63.3,CAI4528494.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370825.1,PTHR12848.orig.30.pir,CAI4809992.1,4.7999999999999996e-117,390.8,65.5,9.599999999999999e-117,389.8,65.5,CAI4524719.1,0,1420.3,19.5,0,1419.9,19.5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370875.1,PTHR12848.orig.30.pir,CAI4904438.1,8.6e-118,393.2,63.3,1.8e-117,392.1,63.3,CAI4885686.1,0,1421.6,18.8,0,1421.2,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_947370885.1,PTHR12848.orig.30.pir,CAI4904600.1,1.1999999999999999e-117,392.8,62.9,2.4999999999999996e-117,391.7,62.9,CAI4885831.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Candida verbasci,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Pichiomycetes,Serinales,Debaryomycetaceae,Candida,1227364,GCA_947670415.1,PTHR12848.orig.30.pir,CAI5757939.1,1.1e-11,43,35.2,6.5e-7,27.1,2.5,CAI5757890.1,0,1375.8,5,0,1375.4,5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949121605.1,PTHR12848.orig.30.pir,CAI6801122.1,5.0999999999999995e-117,390.7,63.7,1.0999999999999999e-116,389.6,63.7,CAI6521362.1,0,1418.8,18.9,0,1418.4,18.9,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949121655.1,PTHR12848.orig.30.pir,CAI6715601.1,2.3e-117,391.7,64.3,4.9e-117,390.7,64.3,CAI6478023.1,0,1360.3,17.7,4.1e-272,904.6,11.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949121745.1,PTHR12848.orig.30.pir,CAI6681599.1,5.7999999999999994e-117,390.3,66.2,1.4999999999999999e-116,389,66.2,CAI6464094.1,0,1420.7,19.8,0,1420.3,19.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949121775.1,PTHR12848.orig.30.pir,CAI6787999.1,1.0999999999999999e-117,392.8,62.9,2.3999999999999998e-117,391.7,62.9,CAI6555681.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949121915.1,PTHR12848.orig.30.pir,CAI6707771.1,2.1e-118,395.1,62.1,4.4000000000000006e-118,394.1,62.1,CAI6472418.1,0,1420.9,19.1,0,1420.5,19.1,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122005.1,PTHR12848.orig.30.pir,CAI6704544.1,1.9e-117,392,64,4.0999999999999996e-117,390.9,64,CAI6482938.1,0,1418.7,19.9,0,1418.3,19.9,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122065.1,PTHR12848.orig.30.pir,CAI6805634.1,1.6999999999999998e-117,392.2,64.1,3.6999999999999995e-117,391.1,64.1,CAI6565636.1,0,1416.1,20.5,0,1415.7,20.5,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122135.1,PTHR12848.orig.30.pir,CAI6814772.1,2.8000000000000003e-118,394.8,61.6,5.9e-118,393.8,61.6,CAI6573343.1,0,1423.5,18.8,0,1423.1,18.8,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6433224.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6526021.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6433224.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6883199.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6433224.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI7012291.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6834357.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6526021.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6834357.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6883199.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6834357.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI7012291.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6942931.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6526021.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6942931.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6883199.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI6942931.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI7012291.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI7008338.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6526021.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI7008338.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI6883199.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122205.1,PTHR12848.orig.30.pir,CAI7008338.1,1.2e-116,391.1,65.7,2.3e-116,390.1,65.7,CAI7012291.1,0,1418.5,19.2,0,1418.1,19.2,TCO and RAPTOR
Saccharomyces cerevisiae,budding yeasts & allies,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,4932,GCA_949122215.1,PTHR12848.orig.30.pir,CAI6807281.1,6.9e-117,391.7,61.3,1.4999999999999999e-116,390.5,61.3,CAI6628545.1,0,1419.1,19.1,0,1418.7,19.1,TCO and RAPTOR
